eval/mean_reward,model/parameters,eval/success_rate,time/total_timesteps,eval/mean_ep_length,model/extractor_type,eval/best_seq_prediction_mse,rollout/success_rate,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,eval/seq_prediction_mse,time/fps,train/loss,train/std,train/policy_gradient_loss,train/clip_range_vf,train/value_loss,train/approx_kl,train/clip_fraction,train/n_updates,train/entropy_loss,train/explained_variance,train/clip_range,train/learning_rate
-246.821533203125,,0.0,1940000,138.9,,,,,,,,,,0.0027766339480876923,0.740818202495575,-0.00012440681894076988,0.3,0.06175598707050085,0.0025909944,0.038018798828125,590,-4.256815433502197,0.4404340386390686,0.16133376,6.3267072e-05
-268.3765563964844,,0.0,1960000,199.2,,,,,,,,1.108640855550766,,,,,,,,,,,,,
,,,1966080,,,,0.0,197.6,60,-255.1080322265625,5533,1.0836033999919892,355,,,,,,,,,,,,
-239.38589477539062,,0.0,1980000,144.1,,,,,,,,,,-0.004249317571520805,0.740818202495575,-0.0003827064239885658,0.3,0.05717115825973451,0.0026183664,0.039892578125,600,-4.256815433502197,0.4587741494178772,0.1606784,6.264448e-05
,,,1998848,,,,0.0,168.96,61,-245.3222198486328,5601,1.000409597158432,356,,,,,,,,,,,,
-254.8299560546875,,0.0,2000000,176.6,,,,,,,,,,-0.003288108855485916,0.740818202495575,-0.0005990164179820567,0.3,0.059738098084926604,0.0023653405,0.03135986328125,610,-4.256815433502197,0.488635778427124,0.16002304,6.202188800000001e-05
-269.8137512207031,,0.0,2020000,219.9,,,,,,,,1.2156912565231324,,,,,,,,,,,,,
,,,2031616,,,,0.0,170.82,62,-243.77035522460938,5700,1.0116846561431885,356,,,,,,,,,,,,
-238.84426879882812,,0.0,2040000,167.6,,,,,,,,,,0.0006291940808296204,0.740818202495575,-0.0005350318053388037,0.3,0.06282667769119143,0.003563368,0.0502410888671875,620,-4.256815433502197,0.4480730891227722,0.15936768,6.1399296e-05
-261.3204345703125,,0.0,2060000,198.0,,,,,,,,1.1057988345623015,,,,,,,,,,,,,
,,,2064384,,,,0.0,157.31,63,-237.29762268066406,5799,1.2014232695102691,355,,,,,,,,,,,,
-243.7311248779297,,0.0,2080000,162.9,,,,,,,,,,-0.002652551978826523,0.740818202495575,-1.526142586953938e-05,0.3,0.05831356211565435,0.0018354198,0.028765869140625,630,-4.256815433502197,0.45672720670700073,0.15871232000000002,6.0776704e-05
,,,2097152,,,,0.01,164.37,64,-239.33926391601562,5872,1.1681884169578551,357,,,,,,,,,,,,
-207.1503448486328,,0.0,2100000,75.1,,,,,,,,,,-0.000731687992811203,0.740818202495575,-0.0001617337969946675,0.3,0.06541978321038186,0.0026502595,0.029620361328125,640,-4.256815433502197,0.423583984375,0.15805696000000002,6.015411200000001e-05
-258.84124755859375,,0.0,2120000,176.8,,,,,,,,1.285580086708069,,,,,,,,,,,,,
,,,2129920,,,,0.0,155.87,65,-240.7886199951172,5960,1.3376675724983216,357,,,,,,,,,,,,
-243.38766479492188,,0.0,2140000,218.0,,,,,,,,,,-0.004331722855567932,0.740818202495575,-0.0004377897508675233,0.3,0.06059203036129475,0.0019465733,0.02301025390625,650,-4.256815433502197,0.43066126108169556,0.15740160000000003,5.953152000000001e-05
-241.23428344726562,,0.0,2160000,176.0,,,,,,,,1.1459116518497467,,,,,,,,,,,,,
,,,2162688,,,,0.01,177.3,66,-247.5205841064453,6060,1.1911982297897339,356,,,,,,,,,,,,
-255.435791015625,,0.0,2180000,175.9,,,,,,,,,,-0.003352496773004532,0.740818202495575,-0.00035466200934024527,0.3,0.06223410591483116,0.0026577418,0.0255859375,660,-4.256815433502197,0.4304742217063904,0.15674624,5.8908928e-05
,,,2195456,,,,0.0,167.66,67,-240.2407684326172,6133,1.1377266228199006,357,,,,,,,,,,,,
-236.08120727539062,,0.0,2200000,160.8,,,,,,,,,,-0.008489381521940231,0.740818202495575,0.00013276387908263133,0.3,0.05919180107302964,0.0030597444,0.0375946044921875,670,-4.256815433502197,0.4635385274887085,0.15609088000000002,5.8286336e-05
-251.00857543945312,,0.0,2220000,197.3,,,,,,,,0.9707257807254791,,,,,,,,,,,,,
,,,2228224,,,,0.0,184.83,68,-247.7402801513672,6232,1.0797438204288483,357,,,,,,,,,,,,
-256.5386962890625,,0.0,2240000,197.5,,,,,,,,,,-0.004587443545460701,0.740818202495575,3.2589462352916596e-05,0.3,0.05794563335366547,0.001251454,0.014129638671875,680,-4.256815433502197,0.4137086868286133,0.15543552000000002,5.766374400000001e-05
-239.61190795898438,,0.0,2260000,155.7,,,,,,,,1.0375549733638763,,,,,,,,,,,,,
,,,2260992,,,,0.0,164.4,69,-246.5906982421875,6327,1.138643705844879,357,,,,,,,,,,,,
-251.7160186767578,,0.0,2280000,197.8,,,,,,,,,,-0.005165873095393181,0.740818202495575,-6.358991377055644e-05,0.3,0.05972702936269343,0.001975429,0.0297119140625,690,-4.256815433502197,0.37257689237594604,0.15478016,5.7041152e-05
,,,2293760,,,,0.0,169.46,70,-239.02676391601562,6400,1.2444245040416717,358,,,,,,,,,,,,
-260.3694763183594,,0.0,2300000,166.7,,,,,,,,,,-0.0006002858281135559,0.740818202495575,-0.00021202652715146542,0.3,0.05755669726058841,0.0014213871,0.01588134765625,700,-4.256815433502197,0.4466932415962219,0.1541248,5.641856e-05
-252.3261260986328,,0.0,2320000,197.7,,,,,,,,0.9418772876262664,,,,,,,,,,,,,
,,,2326528,,,,0.0,179.89,71,-248.1435546875,6500,1.0400988101959228,357,,,,,,,,,,,,
-248.56924438476562,,0.0,2340000,176.3,,,,,,,,,,-0.005648534744977951,0.740818202495575,-6.296274514170364e-05,0.3,0.05657380241900682,0.0011179039,0.0169677734375,710,-4.256815433502197,0.4670758843421936,0.15346944,5.5795968000000005e-05
,,,2359296,,,,0.0,183.13,72,-250.51568603515625,6571,1.0644042134284972,359,,,,,,,,,,,,
-251.8115997314453,,0.0,2360000,196.5,,,,,,,,,,-0.0024015959352254868,0.740818202495575,9.912967507261783e-05,0.3,0.058340506674721834,0.0019080444,0.0212005615234375,720,-4.256815433502197,0.4544926881790161,0.15281408000000002,5.517337600000001e-05
-238.7794952392578,,0.0,2380000,143.3,,,,,,,,1.0723024368286134,,,,,,,,,,,,,
,,,2392064,,,,0.0,184.57,73,-248.99754333496094,6671,1.111549401283264,358,,,,,,,,,,,,
-240.00155639648438,,0.0,2400000,157.7,,,,,,,,,,-0.008119228295981884,0.740818202495575,-0.000704308612330351,0.3,0.057921692030504346,0.0027731196,0.0327880859375,730,-4.256815433502197,0.41972434520721436,0.15215872,5.4550783999999996e-05
-245.2671356201172,,0.0,2420000,185.9,,,,,,,,1.142470395565033,,,,,,,,,,,,,
,,,2424832,,,,0.01,181.77,74,-249.11590576171875,6764,1.092357760667801,358,,,,,,,,,,,,
-245.28408813476562,,0.0,2440000,184.6,,,,,,,,,,-0.005455454811453819,0.740818202495575,9.498266445007176e-06,0.3,0.06286519160494208,0.0017996435,0.0234954833984375,740,-4.256815433502197,0.40392357110977173,0.15150336,5.3928192e-05
,,,2457600,,,,0.0,158.71,75,-239.24618530273438,6839,1.101335835456848,359,,,,,,,,,,,,
-256.4280700683594,,0.0,2460000,176.0,,,,,,,,,,-0.0040312036871910095,0.740818202495575,-0.00043008671927964316,0.3,0.059390375623479486,0.0015607141,0.0192840576171875,750,-4.256815433502197,0.44934284687042236,0.150848,5.330560000000001e-05
-234.12686157226562,,0.0,2480000,175.3,,,,,,,,1.096037322282791,,,,,,,,,,,,,
,,,2490368,,,,0.0,192.65,76,-260.428466796875,6938,0.9919176578521729,358,,,,,,,,,,,,
-222.75851440429688,,0.0,2500000,111.4,,,,,,,,,,-0.0054738931357860565,0.740818202495575,-0.0005919691728195175,0.3,0.05593386720865965,0.001969901,0.02568359375,760,-4.256815433502197,0.44995009899139404,0.15019264000000002,5.2683008e-05
-213.4454803466797,,0.0,2520000,90.1,,,,,,,,1.025802057981491,,,,,,,,,,,,,
,,,2523136,,,,0.01,178.06,77,-243.4286651611328,7024,1.106517392396927,359,,,,,,,,,,,,
-251.65676879882812,,0.0,2540000,154.8,,,,,,,,,,-0.0035221781581640244,0.740818202495575,-0.0003508427806082182,0.3,0.0657153063453734,0.0019500356,0.0221221923828125,770,-4.256815433502197,0.42283040285110474,0.14953728,5.2060416e-05
,,,2555904,,,,0.0,156.38,78,-235.05775451660156,7095,0.9949700891971588,360,,,,,,,,,,,,
-229.6590576171875,,0.0,2560000,117.1,,,,,,,,,,-0.005994129925966263,0.740818202495575,-0.0004279552289517596,0.3,0.06016545253805816,0.0016964856,0.021343994140625,780,-4.256815433502197,0.4269900321960449,0.14888192,5.1437824e-05
-225.51620483398438,,0.0,2580000,121.7,,,,,,,,1.037140715122223,,,,,,,,,,,,,
,,,2588672,,,,0.0,164.34,79,-245.16064453125,7185,1.038682109117508,360,,,,,,,,,,,,
-234.2672882080078,,0.0,2600000,144.8,,,,,,,,,,-0.007613378576934338,0.740818202495575,-0.0004129830311285332,0.3,0.05650282581336796,0.0019390779,0.0341644287109375,790,-4.256815433502197,0.47144436836242676,0.14822656,5.0815231999999995e-05
-264.35418701171875,,0.0,2620000,184.8,,,,,,,,1.0047692954540253,,,,,,,,,,,,,
,,,2621440,,,,0.0,186.32,80,-254.97727966308594,7286,1.0494927763938904,359,,,,,,,,,,,,
-227.2212371826172,,0.0,2640000,116.7,,,,,,,,,,-0.003945920616388321,0.740818202495575,-0.0001963096387044061,0.3,0.05984284142032266,0.0016017607,0.027099609375,800,-4.256815433502197,0.46811169385910034,0.1475712,5.019264000000001e-05
,,,2654208,,,,0.0,169.43,81,-248.63441467285156,7349,1.2707767605781555,361,,,,,,,,,,,,
-264.40155029296875,,0.0,2660000,179.2,,,,,,,,,,-0.006633899174630642,0.740818202495575,-0.0002958096854854375,0.3,0.05692263492383063,0.0016449713,0.02060546875,810,-4.256815433502197,0.5070006251335144,0.14691584000000002,4.9570048e-05
-233.75253295898438,,0.0,2680000,135.2,,,,,,,,1.0825902581214906,,,,,,,,,,,,,
,,,2686976,,,,0.01,167.55,82,-249.35841369628906,7439,1.0905779004096985,361,,,,,,,,,,,,
-265.6541442871094,,0.0,2700000,221.4,,,,,,,,,,-0.004412626847624779,0.740818202495575,-0.0005476700142025947,0.3,0.05807301606982947,0.0025339357,0.0333221435546875,820,-4.256815433502197,0.5297762155532837,0.14626048000000003,4.8947456000000005e-05
,,,2719744,,,,0.01,186.94,83,-250.9708251953125,7516,1.0491502583026886,361,,,,,,,,,,,,
-221.4207763671875,,0.0,2720000,141.7,,,,,,,,,,-0.007464111782610416,0.740818202495575,-0.00029637101251864804,0.3,0.056877871579490605,0.0025870637,0.042138671875,830,-4.256815433502197,0.5412624776363373,0.14560512,4.8324864000000004e-05
-237.2990264892578,,0.0,2740000,158.9,,,,,,,,1.0852459967136383,,,,,,,,,,,,,
,,,2752512,,,,0.02,164.55,84,-239.74365234375,7607,1.1610168278217317,361,,,,,,,,,,,,
-260.82257080078125,,0.0,2760000,200.4,,,,,,,,,,0.001110633835196495,0.740818202495575,-0.00025048101524589584,0.3,0.06048776698298752,0.0017632431,0.03095703125,840,-4.256815433502197,0.5069952309131622,0.14494976,4.770227200000001e-05
-215.61947631835938,,0.0,2780000,156.7,,,,,,,,1.0378988802433013,,,,,,,,,,,,,
,,,2785280,,,,0.0,168.27,85,-247.84693908691406,7700,1.2967565715312959,361,,,,,,,,,,,,
-244.0425567626953,,0.0,2800000,179.3,,,,,,,,,,-0.0037206001579761505,0.740818202495575,-0.00027209323743591083,0.3,0.06176275387406349,0.0016080874,0.0228271484375,850,-4.256815433502197,0.4888187646865845,0.14429440000000002,4.707968e-05
,,,2818048,,,,0.0,170.12,86,-241.2398681640625,7770,1.0297333478927613,362,,,,,,,,,,,,
-254.46316528320312,,0.0,2820000,186.6,,,,,,,,,,0.001333288848400116,0.740818202495575,-0.00013872969284420834,0.3,0.06118262126110494,0.0014663445,0.01993408203125,860,-4.256815433502197,0.46959173679351807,0.14363904,4.6457088e-05
-248.2301025390625,,0.0,2840000,156.8,,,,,,,,0.944959020614624,,,,,,,,,,,,,
,,,2850816,,,,0.01,180.85,87,-245.34117126464844,7871,0.982531726360321,362,,,,,,,,,,,,
-212.3323974609375,,0.0,2860000,104.1,,,,,,,,,,-0.002862893044948578,0.740818202495575,-0.000143400437082164,0.3,0.05813533775508404,0.0022259308,0.03677978515625,870,-4.256815433502197,0.5099651515483856,0.14298368,4.5834496000000005e-05
-231.50430297851562,,0.0,2880000,149.9,,,,,,,,0.9312430262565613,,,,,,,,,,,,,
,,,2883584,,,,0.01,172.04,88,-246.98468017578125,7960,0.9825830698013306,362,,,,,,,,,,,,
-245.64633178710938,,0.0,2900000,169.1,,,,,,,,,,-0.006913824938237667,0.740818202495575,-0.0002607636793982238,0.3,0.05946057112887502,0.0016118154,0.0200714111328125,880,-4.256815433502197,0.499861478805542,0.14232832,4.5211904e-05
,,,2916352,,,,0.03,173.02,89,-240.85699462890625,8035,0.9296694874763489,362,,,,,,,,,,,,
-229.38525390625,,0.0,2920000,124.0,,,,,,,,,,0.0037094485014677048,0.740818202495575,-1.2905690527986736e-05,0.3,0.06306542279198765,0.0018148518,0.02735595703125,890,-4.256815433502197,0.5156318843364716,0.14167296000000001,4.4589312e-05
-256.7394104003906,,0.0,2940000,184.0,,,,,,,,0.9375279545783997,,,,,,,,,,,,,
,,,2949120,,,,0.0,188.64,90,-250.3909149169922,8130,1.030660879611969,362,,,,,,,,,,,,
-243.8828887939453,,0.0,2960000,177.0,,,,,,,,,,-0.005364561453461647,0.740818202495575,-0.0005322342025465332,0.3,0.05590127441100776,0.0024358258,0.041387939453125,900,-4.256815433502197,0.5289676189422607,0.14101760000000002,4.396672e-05
-242.4601287841797,,0.0,2980000,169.1,,0.8272069752216339,,,,,,0.8272069752216339,,,,,,,,,,,,,
,,,2981888,,,,0.0,165.99,91,-242.63148498535156,8229,0.9021823704242706,362,,,,,,,,,,,,
-227.4048309326172,,0.0,3000000,125.8,,,,,,,,,,-0.006889717653393745,0.740818202495575,-0.00026383092044852675,0.3,0.059372023493051526,0.0013644445,0.0198822021484375,910,-4.256815433502197,0.5034319460391998,0.14036224000000003,4.334412800000001e-05
,,,3014656,,,,0.02,160.51,92,-238.62940979003906,8297,1.0625325441360474,363,,,,,,,,,,,,
-203.2810516357422,,0.0,3020000,74.2,,,,,,,,,,-0.001397848129272461,0.740818202495575,-0.000788536699838005,0.3,0.05824333443306386,0.0020494717,0.0283294677734375,920,-4.256815433502197,0.48024123907089233,0.13970688,4.2721536e-05
-248.7176971435547,,0.0,3040000,187.0,,,,,,,,0.9408923327922821,,,,,,,,,,,,,
,,,3047424,,,,0.01,155.39,93,-235.82176208496094,8387,1.0505366683006288,363,,,,,,,,,,,,
-228.9530792236328,,0.0,3060000,122.2,,,,,,,,,,-0.005449039861559868,0.740818202495575,0.00015110779349924996,0.3,0.05783979119732976,0.0017427027,0.032958984375,930,-4.256815433502197,0.5473634898662567,0.13905152,4.2098944e-05
-260.2517395019531,,0.0,3080000,177.2,,,,,,,,1.0674734175205232,,,,,,,,,,,,,
,,,3080192,,,0.8217064738273621,0.0,170.83,94,-242.3828125,8484,0.8217064738273621,363,,,,,,,,,,,,
-236.27188110351562,,0.1,3100000,176.8,,,,,,,,,,-0.007049206644296646,0.740818202495575,-0.0004628759663319215,0.3,0.059862616518512365,0.0020561786,0.0380584716796875,940,-4.256815433502197,0.4799111485481262,0.13839616000000002,4.1476352000000004e-05
,,,3112960,,,,0.02,192.84,95,-251.02781677246094,8558,0.9900379121303559,363,,,,,,,,,,,,
-241.5682373046875,,0.0,3120000,166.5,,,,,,,,,,-0.0007375087589025497,0.740818202495575,-3.770598850678652e-05,0.3,0.06867854329757392,0.0019814637,0.0449920654296875,950,-4.256815433502197,0.4537160396575928,0.1377408,4.0853759999999996e-05
-246.6722869873047,,0.0,3140000,164.7,,,,,,,,0.9082880020141602,,,,,,,,,,,,,
,,,3145728,,,,0.0,198.7,96,-253.2959442138672,8654,1.0506011724472046,363,,,,,,,,,,,,
-240.0435028076172,,0.0,3160000,138.6,,,,,,,,,,-0.0023724790662527084,0.740818202495575,-0.00032229505013674497,0.3,0.05562848509289324,0.0016331131,0.024444580078125,960,-4.256815433502197,0.5460124015808105,0.13708544,4.0231168e-05
,,,3178496,,,,0.0,162.05,97,-241.08035278320312,8726,0.9349801421165467,364,,,,,,,,,,,,
-243.56228637695312,,0.0,3180000,141.4,,,,,,,,,,-0.006045309826731682,0.740818202495575,6.36354016023688e-05,0.3,0.057982478337362406,0.0014900255,0.0246490478515625,970,-4.256815433502197,0.536290168762207,0.13643008,3.9608576e-05
-283.10345458984375,,0.0,3200000,199.1,,,,,,,,1.011550146341324,,,,,,,,,,,,,
,,,3211264,,,,0.0,167.9,98,-241.13011169433594,8824,0.8645052075386047,363,,,,,,,,,,,,
-246.443359375,,0.0,3220000,199.2,,,,,,,,,,-0.005893761292099953,0.740818202495575,-0.00034236599021824076,0.3,0.061131655937060714,0.001951349,0.04439697265625,980,-4.256815433502197,0.49631160497665405,0.13577472000000002,3.8985984000000005e-05
-229.90914916992188,,0.0,3240000,125.6,,,,,,,,1.0095418870449067,,,,,,,,,,,,,
,,,3244032,,,,0.01,156.29,99,-243.7333526611328,8915,1.1516557335853577,363,,,,,,,,,,,,
-235.8868865966797,,0.0,3260000,167.3,,,,,,,,,,-0.004522111266851425,0.740818202495575,-0.0001808825880289078,0.3,0.05905409473925829,0.0017125616,0.0253997802734375,990,-4.256815433502197,0.5010321140289307,0.13511936000000002,3.8363392000000004e-05
,,,3276800,,,,0.0,170.24,100,-243.56370544433594,8989,0.9392318308353425,364,,,,,,,,,,,,
-249.1980743408203,,0.0,3280000,183.9,,,,,,,,,,-0.004421016201376915,0.740818202495575,-4.948647401761264e-05,0.3,0.05601578583009541,0.0013502054,0.018585205078125,1000,-4.256815433502197,0.5076074600219727,0.134464,3.77408e-05
-237.5810546875,,0.0,3300000,140.5,,,,,,,,1.0429675161838532,,,,,,,,,,,,,
,,,3309568,,,,0.01,170.44,101,-244.6636505126953,9084,1.0750232934951782,364,,,,,,,,,,,,
-236.36428833007812,,0.0,3320000,155.6,,,,,,,,,,-0.005920439958572388,0.740818202495575,-0.0002539587745559402,0.3,0.06110122199170291,0.001971843,0.02236328125,1010,-4.256815433502197,0.4854620695114136,0.13380864,3.7118208e-05
-218.57479858398438,,0.0,3340000,122.1,,,,,,,,1.1326670885086059,,,,,,,,,,,,,
,,,3342336,,,,0.01,174.36,102,-247.69009399414062,9174,0.9691529691219329,364,,,,,,,,,,,,
-263.84600830078125,,0.0,3360000,211.8,,,,,,,,,,0.0009299106895923615,0.740818202495575,-0.00019949491834267974,0.3,0.0701383639127016,0.0010748841,0.0181640625,1020,-4.256815433502197,0.4956660270690918,0.13315327999999998,3.6495616e-05
,,,3375104,,,,0.0,167.75,103,-244.3094482421875,9246,1.028257632255554,365,,,,,,,,,,,,
-250.5998077392578,,0.0,3380000,164.5,,,,,,,,,,0.0029810182750225067,0.740818202495575,-0.0004843039539991878,0.3,0.058769331825897095,0.0012515013,0.023382568359375,1030,-4.256815433502197,0.5262534916400909,0.13249792,3.5873024e-05
-248.7345733642578,,0.0,3400000,162.8,,,,,,,,1.0221457362174988,,,,,,,,,,,,,
,,,3407872,,,,0.0,174.13,104,-244.67430114746094,9343,1.0147302329540253,364,,,,,,,,,,,,
-240.50772094726562,,0.0,3420000,141.7,,,,,,,,,,0.00017702579498291016,0.740818202495575,-0.00047603075217921286,0.3,0.05526204174384475,0.0014008188,0.019659423828125,1040,-4.256815433502197,0.5374284982681274,0.13184256,3.5250432e-05
-244.521240234375,,0.0,3440000,155.5,,,,,,,,0.9686591386795044,,,,,,,,,,,,,
,,,3440640,,,,0.0,162.09,105,-242.76097106933594,9437,0.9616973340511322,364,,,,,,,,,,,,
-246.2884521484375,,0.0,3460000,177.5,,,,,,,,,,-0.0041923802345991135,0.740818202495575,-0.0003563463324098848,0.3,0.05592489279806614,0.0016960814,0.0323150634765625,1050,-4.256815433502197,0.5130601525306702,0.1311872,3.462784000000001e-05
,,,3473408,,,,0.0,156.08,106,-241.5467529296875,9512,0.9308163702487946,365,,,,,,,,,,,,
-254.89697265625,,0.0,3480000,165.9,,,,,,,,,,-0.005455155856907368,0.740818202495575,-0.00017806085816118866,0.3,0.05923279006965458,0.001473752,0.0419952392578125,1060,-4.256815433502197,0.5192626118659973,0.13053184,3.4005247999999996e-05
-218.40524291992188,,0.0,3500000,104.6,,,,,,,,0.8424901306629181,,,,,,,,,,,,,
,,,3506176,,,,0.0,189.26,107,-253.49623107910156,9607,0.9617511212825776,364,,,,,,,,,,,,
-229.94784545898438,,0.0,3520000,167.7,,,,,,,,,,-0.007491035386919975,0.740818202495575,-0.00025011865509441125,0.3,0.06074808989651501,0.0014579458,0.025408935546875,1070,-4.256815433502197,0.5167467296123505,0.12987648000000002,3.338265600000001e-05
,,,3538944,,,,0.0,181.1,108,-246.40206909179688,9679,0.9310330331325531,365,,,,,,,,,,,,
-238.5277862548828,,0.0,3540000,128.3,,,,,,,,,,-0.00546623021364212,0.740818202495575,4.0561542846262455e-05,0.3,0.05651330058462918,0.0008248484,0.0129913330078125,1080,-4.256815433502197,0.5059671998023987,0.12922112000000002,3.2760064000000007e-05
-237.17758178710938,,0.0,3560000,181.6,,,,,,,,1.0952255189418794,,,,,,,,,,,,,
,,,3571712,,,,0.0,175.67,109,-244.0263671875,9767,1.1452119410037995,365,,,,,,,,,,,,
-250.22286987304688,,0.0,3580000,183.9,,,,,,,,,,-0.0027493778616189957,0.740818202495575,-0.00038893145756446756,0.3,0.051718642888590696,0.0015673423,0.02391357421875,1090,-4.256815433502197,0.5488404631614685,0.12856576,3.213747199999999e-05
-235.5896453857422,,0.0,3600000,123.6,,,,,,,,1.003406536579132,,,,,,,,,,,,,
,,,3604480,,,,0.0,158.23,110,-237.67544555664062,9861,0.9724490106105804,365,,,,,,,,,,,,
-258.33612060546875,,0.0,3620000,223.2,,,,,,,,,,-0.010043567977845669,0.740818202495575,-0.0002953901217551902,0.3,0.06255839075893163,0.0015690015,0.02689208984375,1100,-4.256815433502197,0.5254606306552887,0.1279104,3.1514880000000004e-05
,,,3637248,,,,0.0,163.32,111,-242.2292022705078,9936,1.0525964200496674,366,,,,,,,,,,,,
-237.3323516845703,,0.1,3640000,184.9,,,,,,,,,,-0.0026840567588806152,0.740818202495575,-0.00013958114286651834,0.3,0.06170480102300644,0.0013441057,0.019512939453125,1110,-4.256815433502197,0.5066250264644623,0.12725503999999999,3.0892288e-05
-263.76593017578125,,0.0,3660000,183.1,,,,,,,,1.0667334377765656,,,,,,,,,,,,,
,,,3670016,,,,0.0,160.66,112,-242.01617431640625,10032,0.9820491969585419,365,,,,,,,,,,,,
-246.9473114013672,,0.0,3680000,149.6,,,,,,,,,,-0.007646642625331879,0.740818202495575,-0.0004195090070425067,0.3,0.05726969256065786,0.001366386,0.033538818359375,1120,-4.256815433502197,0.5253760516643524,0.12659968,3.0269696e-05
-237.30050659179688,,0.0,3700000,175.2,,,,,,,,1.161712634563446,,,,,,,,,,,,,
,,,3702784,,,,0.0,154.07,113,-241.79933166503906,10126,0.9090726912021637,365,,,,,,,,,,,,
-239.13998413085938,,0.0,3720000,164.5,,,,,,,,,,-0.0036006122827529907,0.740818202495575,-0.00024299157521454618,0.3,0.05431722830981016,0.0014326801,0.0260986328125,1130,-4.256815433502197,0.5516419410705566,0.12594432,2.9647104e-05
,,,3735552,,,,0.0,179.49,114,-252.958984375,10193,1.172571951150894,366,,,,,,,,,,,,
-212.60397338867188,,0.0,3740000,96.0,,,,,,,,,,-0.011729370802640915,0.740818202495575,-0.0005304222489940002,0.3,0.04795172759331763,0.0014874026,0.0388671875,1140,-4.256815433502197,0.5655629634857178,0.12528896,2.9024512e-05
-255.9285888671875,,0.0,3760000,170.3,,,,,,,,0.8663015246391297,,,,,,,,,,,,,
,,,3768320,,,,0.0,165.21,115,-245.65895080566406,10283,1.0247358798980712,366,,,,,,,,,,,,
-239.70645141601562,,0.0,3780000,181.4,,,,,,,,,,-0.008984898217022419,0.740818202495575,-0.0005625522666377947,0.3,0.04963986752554774,0.0011495948,0.025091552734375,1150,-4.256815433502197,0.5658701062202454,0.12463360000000001,2.8401919999999998e-05
-251.6845703125,,0.0,3800000,184.5,,,,,,,,0.9389364182949066,,,,,,,,,,,,,
,,,3801088,,,,0.0,173.68,116,-246.62005615234375,10387,0.9227641880512237,365,,,,,,,,,,,,
-259.549560546875,,0.0,3820000,183.0,,,,,,,,,,-0.006630886346101761,0.740818202495575,-0.000480367241834756,0.3,0.05418661083094776,0.0013018015,0.026251220703125,1160,-4.256815433502197,0.5206298828125,0.12397824,2.7779327999999997e-05
,,,3833856,,,,0.0,187.12,117,-254.1732940673828,10462,0.9101853489875793,366,,,,,,,,,,,,
-228.05606079101562,,0.0,3840000,133.5,,,,,,,,,,-0.004006925970315933,0.740818202495575,-0.0005068659142125398,0.3,0.05988464215770364,0.0015680757,0.0345916748046875,1170,-4.256815433502197,0.4983440637588501,0.12332288000000001,2.7156735999999995e-05
-226.8525390625,,0.0,3860000,134.3,,,,,,,,0.9920967817306519,,,,,,,,,,,,,
,,,3866624,,,,0.01,180.88,118,-243.94146728515625,10552,1.165921151638031,366,,,,,,,,,,,,
-232.8163299560547,,0.0,3880000,134.5,,,,,,,,,,-0.0006637666374444962,0.740818202495575,-0.0003722957655554637,0.3,0.06151634640991688,0.0017159646,0.030865478515625,1180,-4.256815433502197,0.4941398501396179,0.12266752,2.6534143999999994e-05
,,,3899392,,,,0.0,170.92,119,-244.56781005859375,10622,0.9541138410568237,367,,,,,,,,,,,,
-220.47116088867188,,0.0,3900000,111.0,,,,,,,,,,-0.006560144014656544,0.740818202495575,-0.00018566745711723343,0.3,0.05481755398213863,0.0011779346,0.02142333984375,1190,-4.256815433502197,0.5161265730857849,0.12201216000000001,2.5911552000000007e-05
-215.9462432861328,,0.0,3920000,95.2,,,,,,,,1.0929445266723632,,,,,,,,,,,,,
,,,3932160,,,,0.02,158.04,120,-235.23690795898438,10703,0.9943443059921264,367,,,,,,,,,,,,
-253.2250518798828,,0.0,3940000,164.3,,,,,,,,,,-0.008372345939278603,0.740818202495575,-0.0002793373991153203,0.3,0.052117083594202994,0.0013135384,0.03892822265625,1200,-4.256815433502197,0.5491223633289337,0.1213568,2.5288960000000005e-05
-245.7570343017578,,0.0,3960000,161.2,,,,,,,,0.8998768985271454,,,,,,,,,,,,,
,,,3964928,,,,0.01,166.69,121,-246.0791778564453,10799,1.057435792684555,367,,,,,,,,,,,,
-254.69393920898438,,0.0,3980000,184.5,,,,,,,,,,-0.003459099680185318,0.740818202495575,-0.0002006796872592531,0.3,0.05742313233204186,0.0010203277,0.0195526123046875,1210,-4.256815433502197,0.5555599927902222,0.12070144000000001,2.4666368000000004e-05
,,,3997696,,,,0.01,169.44,122,-242.3096160888672,10874,0.9242697656154633,367,,,,,,,,,,,,
-254.1787872314453,,0.0,4000000,157.9,,,,,,,,,,-0.0004044249653816223,0.740818202495575,-0.00024061104195425287,0.3,0.05684725255705416,0.00087681983,0.021466064453125,1220,-4.256815433502197,0.5432913303375244,0.12004608,2.4043776000000003e-05
-241.5860595703125,,0.0,4020000,161.8,,,,,,,,0.9184331893920898,,,,,,,,,,,,,
,,,4030464,,,,0.0,179.12,123,-247.2875213623047,10972,0.85389843583107,367,,,,,,,,,,,,
-233.4610137939453,,0.0,4040000,147.3,,,,,,,,,,-0.0034844353795051575,0.740818202495575,-0.0004700528035755269,0.3,0.06397579424083233,0.0015637891,0.0450897216796875,1230,-4.256815433502197,0.4915040135383606,0.11939072,2.3421184e-05
