eval/success_rate,time/total_timesteps,eval/mean_ep_length,model/parameters,model/extractor_type,eval/mean_reward,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/success_rate,eval/seq_prediction_mse,time/iterations,rollout/ep_len_mean,eval/best_seq_prediction_mse,train/explained_variance,train/clip_range_vf,train/entropy_loss,train/std,train/policy_gradient_loss,train/clip_fraction,train/n_updates,train/loss,train/approx_kl,train/learning_rate,train/clip_range,train/value_loss
,1998848,,,,,5655,-293.72528076171875,353,0.0,0.7619097352027893,61,399.0,,,,,,,,,,,,,
0.0,2000000,328.8,,,-280.11968994140625,,,,,,,,,0.13921701908111572,0.3,-4.256815433502197,0.740818202495575,0.0005455718419398181,0.041900634765625,122,-0.07163364440202713,0.0025406764,6.202188800000001e-05,0.16002304,0.04144688812084496
0.0,2020000,223.5,,,-244.6006622314453,,,,,0.788052636384964,,,,,,,,,,,,,,,
,2031616,,,,,5757,-298.8238525390625,352,0.0,0.7660058379173279,62,399.0,,,,,,,,,,,,,
0.0,2040000,280.9,,,-253.18466186523438,,,,,,,,,0.13275933265686035,0.3,-4.256815433502197,0.740818202495575,0.001315303597948514,0.0344696044921875,124,-0.07039707899093628,0.0022201953,6.1399296e-05,0.15936768,0.043840107740834355
0.0,2060000,329.3,,,-286.0251770019531,,,,,0.7982918620109558,,,,,,,,,,,,,,,
,2064384,,,,,5866,-290.6141662597656,351,0.01,0.681338632106781,63,391.6,,,,,,,,,,,,,
0.0,2080000,254.7,,,-238.8787841796875,,,,,,,,,0.1570712924003601,0.3,-4.256815433502197,0.740818202495575,0.0011673150875139982,0.061370849609375,126,-0.07203039526939392,0.0033460918,6.0776704e-05,0.15871232000000002,0.042674916330724955
,2097152,,,,,5929,-283.0631103515625,353,0.0,0.8181365966796875,64,388.34,,,,,,,,,,,,,
0.0,2100000,364.0,,,-275.7009582519531,,,,,,,,,0.13396966457366943,0.3,-4.256815433502197,0.740818202495575,0.0005536250464501791,0.040924072265625,128,-0.07191435992717743,0.00263941,6.015411200000001e-05,0.15805696000000002,0.043542186031118035
0.0,2120000,294.0,,,-272.16912841796875,,,,,0.6662397921085358,,,,,,,,,,,,,,,
,2129920,,,,,6045,-293.636962890625,352,0.0,0.7876839697360992,65,388.31,,,,,,,,,,,,,
0.0,2140000,364.0,,,-283.82794189453125,,,,,,,,,0.14479392766952515,0.3,-4.256815433502197,0.740818202495575,0.0008628977811895311,0.0400390625,130,-0.07222071290016174,0.0023618145,5.953152000000001e-05,0.15740160000000003,0.04420751496218145
0.0,2160000,328.9,,,-274.8343200683594,,,,,0.7464593529701233,,,,,,,,,,,,,,,
,2162688,,,,,6154,-282.525146484375,351,0.0,0.7872645795345307,66,395.4,,,,,,,,,,,,,
0.0,2180000,259.0,,,-255.8706512451172,,,,,,,,,0.175373375415802,0.3,-4.256815433502197,0.740818202495575,0.0004402827034937218,0.040557861328125,132,-0.07404634356498718,0.002030705,5.8908928e-05,0.15674624,0.04031266178935766
,2195456,,,,,6222,-289.3505859375,352,0.0,0.8303837597370147,67,391.97,,,,,,,,,,,,,
0.0,2200000,346.0,,,-278.99285888671875,,,,,,,,,0.1572210192680359,0.3,-4.256815433502197,0.740818202495575,0.0003619261406129226,0.0418243408203125,134,-0.07170281559228897,0.0023471832,5.8286336e-05,0.15609088000000002,0.03867417015135288
0.0,2220000,294.0,,,-256.9220275878906,,,,,0.7125992596149444,,,,,,,,,,,,,,,
,2228224,,,,,6332,-275.0415344238281,351,0.0,0.7228849232196808,68,391.84,,,,,,,,,,,,,
0.0,2240000,329.0,,,-279.17340087890625,,,,,,,,,0.13092190027236938,0.3,-4.256815433502197,0.740818202495575,3.191088035237044e-05,0.0296173095703125,136,-0.07453922927379608,0.0017883457,5.766374400000001e-05,0.15543552000000002,0.03977990569546819
0.0,2260000,294.0,,,-263.59649658203125,,,,,0.8834231078624726,,,,,,,,,,,,,,,
,2260992,,,,,6436,-281.056396484375,351,0.0,0.7347562313079834,69,388.17,,,,,,,,,,,,,
0.0,2280000,295.7,,,-259.06378173828125,,,,,,,,,0.14847689867019653,0.3,-4.256815433502197,0.740818202495575,0.000862371816765517,0.032745361328125,138,-0.07246364653110504,0.0017471765,5.7041152e-05,0.15478016,0.04078940348699689
,2293760,,,,,6510,-283.8704528808594,352,0.0,0.7294348239898681,70,388.36,,,,,,,,,,,,,
0.0,2300000,259.0,,,-260.4808654785156,,,,,,,,,0.12039107084274292,0.3,-4.256815433502197,0.740818202495575,0.0003954110070480965,0.0333251953125,140,-0.07372279465198517,0.001930546,5.641856e-05,0.1541248,0.037898728623986244
0.0,2320000,309.5,,,-280.83355712890625,,,,,0.7440548598766327,,,,,,,,,,,,,,,
,2326528,,,,,6613,-282.0483703613281,351,0.0,0.8174328148365021,71,395.42,,,,,,,,,,,,,
0.0,2340000,364.0,,,-299.28924560546875,,,,,,,,,0.16160112619400024,0.3,-4.256815433502197,0.740818202495575,0.0011697051231749356,0.0450286865234375,142,-0.07495023310184479,0.002357969,5.5795968000000005e-05,0.15346944,0.03615859826095402
,2359296,,,,,6690,-280.6630859375,352,0.01,0.7569566905498505,72,383.21,,,,,,,,,,,,,
0.0,2360000,364.0,,,-291.0356140136719,,,,,,,,,0.1151132583618164,0.3,-4.256815433502197,0.740818202495575,0.0010681534913601354,0.0316925048828125,144,-0.07065975666046143,0.0018844269,5.517337600000001e-05,0.15281408000000002,0.04010070697404444
0.0,2380000,294.0,,,-233.72567749023438,,,,,0.795647257566452,,,,,,,,,,,,,,,
,2392064,,,,,6800,-283.63128662109375,351,0.01,0.740602332353592,73,397.48,,,,,,,,,,,,,
0.0,2400000,294.0,,,-268.69622802734375,,,,,,,,,0.12191510200500488,0.3,-4.256815433502197,0.740818202495575,0.000983219113550149,0.0366058349609375,146,-0.07367096096277237,0.001979718,5.4550783999999996e-05,0.15215872,0.037511724629439414
0.0,2420000,294.0,,,-283.3234558105469,,,,,0.7657032251358032,,,,,,,,,,,,,,,
,2424832,,,,,6908,-279.9128723144531,350,0.0,0.7673741161823273,74,391.83,,,,,,,,,,,,,
0.0,2440000,224.0,,,-233.4481964111328,,,,,,,,,0.11196571588516235,0.3,-4.256815433502197,0.740818202495575,0.0006946038702153601,0.0377044677734375,148,-0.07331053912639618,0.0021877242,5.3928192e-05,0.15150336,0.037571064196527004
,2457600,,,,,6975,-272.26239013671875,352,0.0,0.7253274321556091,75,391.83,,,,,,,,,,,,,
0.0,2460000,294.0,,,-268.5615539550781,,,,,,,,,0.11164534091949463,0.3,-4.256815433502197,0.740818202495575,0.0007680310955038294,0.037567138671875,150,-0.07216596603393555,0.001910661,5.330560000000001e-05,0.150848,0.035583753837272525
0.0,2480000,344.5,,,-278.55731201171875,,,,,0.8373640835285187,,,,,,,,,,,,,,,
,2490368,,,,,7079,-295.4848937988281,351,0.0,0.7829424142837524,76,391.82,,,,,,,,,,,,,
0.0,2500000,329.0,,,-260.67791748046875,,,,,,,,,0.15518009662628174,0.3,-4.256815433502197,0.740818202495575,0.0005788072157884017,0.0355682373046875,152,-0.07498937100172043,0.0018758256,5.2683008e-05,0.15019264000000002,0.033536165254190564
0.0,2520000,274.6,,,-257.7694091796875,,,,,0.7580603420734405,,,,,,,,,,,,,,,
,2523136,,,,,7183,-283.2896423339844,351,0.0,0.7998035371303558,77,391.84,,,,,,,,,,,,,
0.0,2540000,223.8,,,-255.1069793701172,,,,,,,,,0.14511847496032715,0.3,-4.256815433502197,0.740818202495575,0.001219313642650377,0.03961181640625,154,-0.07241061329841614,0.002040083,5.2060416e-05,0.14953728,0.03237034135963768
,2555904,,,,,7250,-277.42987060546875,352,0.0,0.6881213963031769,78,377.47,,,,,,,,,,,,,
0.0,2560000,270.5,,,-266.55633544921875,,,,,,,,,0.1428447961807251,0.3,-4.256815433502197,0.740818202495575,0.0004893320146948099,0.0525970458984375,156,-0.07617799937725067,0.002390269,5.1437824e-05,0.14888192,0.03414468583650887
0.0,2580000,344.4,,,-293.1578674316406,,,,,0.8155551493167877,,,,,,,,,,,,,,,
,2588672,,,,,7358,-285.123291015625,351,0.0,0.8295712172985077,79,384.74,,,,,,,,,,,,,
0.0,2600000,239.2,,,-248.87747192382812,,,,,,,,,0.12467336654663086,0.3,-4.256815433502197,0.740818202495575,0.0005143706657690927,0.04315185546875,158,-0.075414277613163,0.0021293182,5.0815231999999995e-05,0.14822656,0.033696632948704064
0.0,2620000,325.6,,,-287.0140686035156,,,,,0.8440647602081299,,,,,,,,,,,,,,,
,2621440,,,,,7459,-278.97235107421875,351,0.0,0.7721857905387879,80,384.63,,,,,,,,,,,,,
0.0,2640000,310.9,,,-262.7605285644531,,,,,,,,,0.16448581218719482,0.3,-4.256815433502197,0.740818202495575,0.0009586495943949558,0.0468902587890625,160,-0.07455301284790039,0.0020339505,5.019264000000001e-05,0.1475712,0.03286714409478009
,2654208,,,,,7533,-283.8266296386719,352,0.0,0.7419776976108551,81,388.42,,,,,,,,,,,,,
0.0,2660000,364.0,,,-271.8992919921875,,,,,,,,,0.13680416345596313,0.3,-4.256815433502197,0.740818202495575,0.0006860345529275946,0.0501861572265625,162,-0.07674958556890488,0.0024139658,4.9570048e-05,0.14691584000000002,0.030380985350348055
0.0,2680000,363.9,,,-260.8988037109375,,,,,0.8547558188438416,,,,,,,,,,,,,,,
,2686976,,,,,7652,-285.718017578125,351,0.0,0.7736343562602996,82,391.93,,,,,,,,,,,,,
0.0,2700000,309.4,,,-280.2755126953125,,,,,,,,,0.11130315065383911,0.3,-4.256815433502197,0.740818202495575,0.0008356479811482131,0.0467529296875,164,-0.07657573372125626,0.0021566725,4.8947456000000005e-05,0.14626048000000003,0.030556023819372058
,2719744,,,,,7725,-274.8009033203125,352,0.0,0.6651549518108368,83,381.17,,,,,,,,,,,,,
0.0,2720000,306.8,,,-271.4295959472656,,,,,,,,,0.10929250717163086,0.3,-4.256815433502197,0.740818202495575,0.0009171179190161638,0.04425048828125,166,-0.07698219269514084,0.0018904039,4.8324864000000004e-05,0.14560512,0.03135397518053651
0.0,2740000,256.0,,,-247.72579956054688,,,,,0.7885726392269135,,,,,,,,,,,,,,,
,2752512,,,,,7830,-283.7191162109375,351,0.0,0.7529747188091278,84,384.52,,,,,,,,,,,,,
0.0,2760000,292.4,,,-246.33456420898438,,,,,,,,,0.12265616655349731,0.3,-4.256815433502197,0.740818202495575,0.0012103890912840143,0.0482177734375,168,-0.07665491849184036,0.0022870349,4.770227200000001e-05,0.14494976,0.030038246302865446
0.0,2780000,257.4,,,-261.33770751953125,,,,,0.7216904401779175,,,,,,,,,,,,,,,
,2785280,,,,,7934,-292.4586181640625,351,0.0,0.8377274513244629,85,388.08,,,,,,,,,,,,,
0.0,2800000,309.4,,,-263.1146545410156,,,,,,,,,0.13366490602493286,0.3,-4.256815433502197,0.740818202495575,0.0011563590451260097,0.0619964599609375,170,-0.0763300284743309,0.0022643444,4.707968e-05,0.14429440000000002,0.0278875493677333
,2818048,,,,,8007,-289.628173828125,351,0.0,0.7593152642250061,86,388.32,,,,,,,,,,,,,
0.0,2820000,259.0,,,-253.06607055664062,,,,,,,,,0.10989093780517578,0.3,-4.256815433502197,0.740818202495575,0.0012066517992934678,0.0720977783203125,172,-0.07716719061136246,0.0025371967,4.6457088e-05,0.14363904,0.027147548622451723
0.0,2840000,246.9,,,-272.5483093261719,,,,,0.7609844088554383,,,,,,,,,,,,,,,
,2850816,,,,,8108,-282.78973388671875,351,0.0,0.798276150226593,87,384.95,,,,,,,,,,,,,
0.0,2860000,328.9,,,-277.87774658203125,,,,,,,,,0.14512819051742554,0.3,-4.256815433502197,0.740818202495575,0.0013589314476121217,0.0569305419921875,174,-0.07672210782766342,0.0019618752,4.5834496000000005e-05,0.14298368,0.027086110902018845
0.0,2880000,379.4,,,-289.7334899902344,,,,,0.7415638446807862,,,,,,,,,,,,,,,
,2883584,,,,,8223,-283.2646484375,350,0.0,0.8074468314647675,88,388.01,,,,,,,,,,,,,
0.0,2900000,293.8,,,-262.52801513671875,,,,,,,,,0.13754063844680786,0.3,-4.256815433502197,0.740818202495575,0.0007742567686364055,0.043243408203125,176,-0.07885168492794037,0.001849999,4.5211904e-05,0.14232832,0.024506272398866713
,2916352,,,,,8295,-282.2732849121094,351,0.0,0.8158862829208374,89,366.86,,,,,,,,,,,,,
0.0,2920000,258.7,,,-268.29058837890625,,,,,,,,,0.1033862829208374,0.3,-4.256815433502197,0.740818202495575,0.0008097597165033221,0.0503082275390625,178,-0.07568396627902985,0.0020172438,4.4589312e-05,0.14167296000000001,0.0304736114339903
0.0,2940000,223.8,,,-253.8608856201172,,,,,0.7434387385845185,,,,,,,,,,,,,,,
,2949120,,,,,8394,-283.6153259277344,351,0.0,0.7013154327869415,90,381.35,,,,,,,,,,,,,
0.0,2960000,362.6,,,-269.0945129394531,,,,,,,,,0.14049917459487915,0.3,-4.256815433502197,0.740818202495575,0.00072651264781598,0.04852294921875,180,-0.0765869989991188,0.0021962612,4.396672e-05,0.14101760000000002,0.022684099269099534
0.0,2980000,399.0,,,-295.5519104003906,,,,,0.7804863750934601,,,,,,,,,,,,,,,
,2981888,,,,,8514,-277.5960693359375,350,0.0,0.8443251609802246,91,381.68,,,,,,,,,,,,,
0.0,3000000,287.4,,,-257.52947998046875,,,,,,,,,0.14488255977630615,0.3,-4.256815433502197,0.740818202495575,0.0006373812502715737,0.061431884765625,182,-0.07871740311384201,0.0025593382,4.334412800000001e-05,0.14036224000000003,0.025187737308442593
,3014656,,,,,8583,-282.8161926269531,351,0.0,0.8750777423381806,92,388.24,,,,,,,,,,,,,
0.0,3020000,252.3,,,-268.5058898925781,,,,,,,,,0.11114233732223511,0.3,-4.256815433502197,0.740818202495575,0.0010115378390764818,0.0472564697265625,184,-0.0783378854393959,0.0020295302,4.2721536e-05,0.13970688,0.020891063613817096
0.0,3040000,203.9,,,-234.80471801757812,,,,,0.8475080072879791,,,,,,,,,,,,,,,
,3047424,,,,,8678,-277.7328796386719,351,0.0,0.8763721287250519,93,367.3,,,,,,,,,,,,,
0.0,3060000,288.1,,,-270.9775695800781,,,,,,,,,0.11131048202514648,0.3,-4.256815433502197,0.740818202495575,0.0004138738149777055,0.052947998046875,186,-0.07702116668224335,0.0021301864,4.2098944e-05,0.13905152,0.02650364418514073
0.0,3080000,289.8,,,-258.14495849609375,,,,,0.912871390581131,,,,,,,,,,,,,,,
,3080192,,,,,8783,-279.6314392089844,350,0.0,0.7839855134487153,94,374.08,,,,,,,,,,,,,
0.0,3100000,307.5,,,-268.7882080078125,,,,,,,,,0.05938851833343506,0.3,-4.256815433502197,0.740818202495575,0.0012214766611577943,0.0796966552734375,188,-0.07575440406799316,0.0024885004,4.1476352000000004e-05,0.13839616000000002,0.021564643131569028
,3112960,,,,,8852,-286.26641845703125,351,0.0,0.8658632516860962,95,381.23,,,,,,,,,,,,,
0.0,3120000,326.2,,,-275.96624755859375,,,,,,,,,0.13646697998046875,0.3,-4.256815433502197,0.740818202495575,0.001305667268752586,0.056060791015625,190,-0.07942185550928116,0.0022011949,4.0853759999999996e-05,0.1377408,0.018544909777119756
0.0,3140000,200.2,,,-246.5625,,,,,0.8270938992500305,,,,,,,,,,,,,,,
,3145728,,,,,8951,-291.406494140625,351,0.0,0.9543721377849579,96,384.65,,,,,,,,,,,,,
0.0,3160000,326.2,,,-275.7003479003906,,,,,,,,,0.1910284161567688,0.3,-4.256815433502197,0.740818202495575,0.001065500866388902,0.0567474365234375,192,-0.079786017537117,0.0022596153,4.0231168e-05,0.13708544,0.019868857110850513
,3178496,,,,,9027,-291.16748046875,352,0.0,0.7272222399711609,97,381.4,,,,,,,,,,,,,
0.0,3180000,253.4,,,-270.76409912109375,,,,,,,,,0.15894180536270142,0.3,-4.256815433502197,0.740818202495575,0.0008336504106409848,0.054046630859375,194,-0.07957746833562851,0.0019095757,3.9608576e-05,0.13643008,0.020372332248371094
0.0,3200000,306.8,,,-259.05401611328125,,,,,0.8366004645824432,,,,,,,,,,,,,,,
,3211264,,,,,9128,-282.14434814453125,351,0.0,0.7877403736114502,98,380.84,,,,,,,,,,,,,
0.0,3220000,362.6,,,-298.1751403808594,,,,,,,,,0.1470787525177002,0.3,-4.256815433502197,0.740818202495575,0.0005747095710830763,0.0565643310546875,196,-0.07724549621343613,0.002039816,3.8985984000000005e-05,0.13577472000000002,0.021077877143397927
0.0,3240000,250.9,,,-256.0428161621094,,,,,0.7937815487384796,,,,,,,,,,,,,,,
,3244032,,,,,9237,-280.2535400390625,351,0.01,0.8655085265636444,99,381.55,,,,,,,,,,,,,
0.0,3260000,346.2,,,-274.1811828613281,,,,,,,,,0.17053961753845215,0.3,-4.256815433502197,0.740818202495575,0.0004107126878807321,0.0458984375,198,-0.07689034938812256,0.0018268574,3.8363392000000004e-05,0.13511936000000002,0.019434227724559605
,3276800,,,,,9310,-283.09197998046875,351,0.0,0.8668691337108612,100,373.93,,,,,,,,,,,,,
0.0,3280000,256.5,,,-288.0328674316406,,,,,,,,,0.10348069667816162,0.3,-4.256815433502197,0.740818202495575,0.0003715699422173202,0.0447540283203125,200,-0.07722712308168411,0.0016842519,3.77408e-05,0.134464,0.022738698171451688
0.0,3300000,214.6,,,-252.7781219482422,,,,,0.7842601418495179,,,,,,,,,,,,,,,
,3309568,,,,,9408,-283.5546569824219,351,0.0,0.8243986666202545,101,377.56,,,,,,,,,,,,,
0.0,3320000,198.9,,,-230.8206329345703,,,,,,,,,0.11565268039703369,0.3,-4.256815433502197,0.740818202495575,-0.00012507537030614913,0.0524749755859375,202,-0.07891426980495453,0.0022352394,3.7118208e-05,0.13380864,0.021575088147073984
0.0,3340000,289.8,,,-269.11260986328125,,,,,0.7919085919857025,,,,,,,,,,,,,,,
,3342336,,,,,9507,-288.28533935546875,351,0.0,0.8798731148242951,102,391.82,,,,,,,,,,,,,
0.0,3360000,362.6,,,-283.52508544921875,,,,,,,,,0.17026138305664062,0.3,-4.256815433502197,0.740818202495575,0.0011370789434295148,0.0499420166015625,204,-0.08002455532550812,0.0016999664,3.6495616e-05,0.13315327999999998,0.017196702305227518
,3375104,,,,,9585,-280.54541015625,352,0.0,0.7129784107208252,103,388.31,,,,,,,,,,,,,
0.0,3380000,217.9,,,-233.1217041015625,,,,,,,,,0.16734200716018677,0.3,-4.256815433502197,0.740818202495575,0.0007945301913423464,0.0564727783203125,206,-0.08001714944839478,0.0017121716,3.5873024e-05,0.13249792,0.019197655376046896
0.0,3400000,289.8,,,-273.41571044921875,,,,,0.7594708859920501,,,,,,,,,,,,,,,
,3407872,,,,,9688,-278.2711486816406,351,0.0,0.8042175471782684,104,366.56,,,,,,,,,,,,,
0.0,3420000,255.3,,,-255.6977081298828,,,,,,,,,0.14367932081222534,0.3,-4.256815433502197,0.740818202495575,0.0009886496045510285,0.0608367919921875,208,-0.07827693223953247,0.0019665766,3.5250432e-05,0.13184256,0.023813163279555738
0.0,3440000,270.5,,,-258.2463684082031,,,,,0.9029457569122314,,,,,,,,,,,,,,,
,3440640,,,,,9789,-284.54144287109375,351,0.0,0.7496562123298645,105,367.07,,,,,,,,,,,,,
0.0,3460000,252.4,,,-255.9064483642578,,,,,,,,,0.1390286087989807,0.3,-4.256815433502197,0.740818202495575,0.001417118779500015,0.080780029296875,210,-0.07720287144184113,0.002255126,3.462784000000001e-05,0.1311872,0.025446109008044004
,3473408,,,,,9858,-272.5010681152344,352,0.0,0.7828364729881286,106,366.99,,,,,,,,,,,,,
0.0,3480000,214.9,,,-252.0126495361328,,,,,,,,,0.15654951333999634,0.3,-4.256815433502197,0.740818202495575,0.0007240788690978661,0.06854248046875,212,-0.07537856698036194,0.002089893,3.4005247999999996e-05,0.13053184,0.027101947576738894
0.0,3500000,253.4,,,-266.54815673828125,,,,,0.7313788294792175,,,,,,,,,,,,,,,
,3506176,,,,,9956,-286.8866882324219,352,0.0,0.8681166291236877,107,381.11,,,,,,,,,,,,,
0.0,3520000,270.6,,,-275.21539306640625,,,,,,,,,0.1721656322479248,0.3,-4.256815433502197,0.740818202495575,0.0013386139835347421,0.074554443359375,214,-0.07927719503641129,0.0021607112,3.338265600000001e-05,0.12987648000000002,0.022866412880830467
,3538944,,,,,10024,-288.2884216308594,353,0.0,0.8782663404941559,108,381.34,,,,,,,,,,,,,
0.0,3540000,234.4,,,-258.52899169921875,,,,,,,,,0.17412644624710083,0.3,-4.256815433502197,0.740818202495575,0.0008466588769806549,0.0667572021484375,216,-0.0784234032034874,0.0018745895,3.2760064000000007e-05,0.12922112000000002,0.021096193930134177
0.0,3560000,233.3,,,-262.54302978515625,,,,,0.752224326133728,,,,,,,,,,,,,,,
,3571712,,,,,10125,-274.642333984375,352,0.0,0.8275205492973328,109,355.93,,,,,,,,,,,,,
0.0,3580000,270.6,,,-264.79327392578125,,,,,,,,,0.1460389494895935,0.3,-4.256815433502197,0.740818202495575,-7.036948227323592e-05,0.0569610595703125,218,-0.07620476931333542,0.0019658017,3.213747199999999e-05,0.12856576,0.02973918302450329
0.0,3600000,215.5,,,-241.64108276367188,,,,,0.8427938938140869,,,,,,,,,,,,,,,
,3604480,,,,,10222,-274.3683776855469,352,0.0,0.8330544650554657,110,371.06,,,,,,,,,,,,,
0.0,3620000,216.1,,,-236.411376953125,,,,,,,,,0.18316233158111572,0.3,-4.256815433502197,0.740818202495575,0.0010209034735453315,0.062286376953125,220,-0.07765108346939087,0.0020243255,3.1514880000000004e-05,0.1279104,0.024056273512542248
,3637248,,,,,10287,-293.2361145019531,353,0.0,0.8286962509155273,111,388.42,,,,,,,,,,,,,
0.0,3640000,309.1,,,-278.77581787109375,,,,,,,,,0.17983096837997437,0.3,-4.256815433502197,0.740818202495575,0.0005531891365535557,0.05169677734375,222,-0.07889017462730408,0.0016713794,3.0892288e-05,0.12725503999999999,0.01617971673840657
0.0,3660000,289.8,,,-253.8433837890625,,,,,0.8603939652442932,,,,,,,,,,,,,,,
,3670016,,,,,10391,-276.3494567871094,353,0.0,0.8222565889358521,112,388.44,,,,,,,,,,,,,
0.0,3680000,296.1,,,-290.51348876953125,,,,,,,,,0.19891202449798584,0.3,-4.256815433502197,0.740818202495575,0.0003122262787655927,0.052947998046875,224,-0.07891933619976044,0.0017811838,3.0269696e-05,0.12659968,0.0200905897654593
0.0,3700000,296.3,,,-270.30438232421875,,,,,0.8879321634769439,,,,,,,,,,,,,,,
,3702784,,,,,10499,-276.44677734375,352,0.0,0.8624338805675507,113,366.83,,,,,,,,,,,,,
0.0,3720000,288.7,,,-246.1101531982422,,,,,,,,,0.14993780851364136,0.3,-4.256815433502197,0.740818202495575,0.0007720098219579086,0.0601806640625,226,-0.07675604522228241,0.0018577923,2.9647104e-05,0.12594432,0.026287377579137683
,3735552,,,,,10569,-269.7853698730469,353,0.0,0.8795174539089203,114,352.54,,,,,,,,,,,,,
0.0,3740000,261.7,,,-272.87451171875,,,,,,,,,0.15134960412979126,0.3,-4.256815433502197,0.740818202495575,0.000490753271151334,0.0692596435546875,228,-0.07489541172981262,0.0020577498,2.9024512e-05,0.12528896,0.031063270405866206
0.0,3760000,198.3,,,-250.81149291992188,,,,,0.8572684526443481,,,,,,,,,,,,,,,
,3768320,,,,,10666,-276.596435546875,353,0.0,0.7600160479545593,115,370.11,,,,,,,,,,,,,
0.0,3780000,216.0,,,-246.5478057861328,,,,,,,,,0.1816970705986023,0.3,-4.256815433502197,0.740818202495575,0.0006472974855569191,0.0616607666015625,230,-0.07823130488395691,0.0018723679,2.8401919999999998e-05,0.12463360000000001,0.023397084092721343
0.0,3800000,217.7,,,-262.46319580078125,,,,,0.8614857912063598,,,,,,,,,,,,,,,
,3801088,,,,,10757,-276.8880920410156,353,0.0,0.9420571267604828,116,367.35,,,,,,,,,,,,,
0.0,3820000,235.6,,,-263.2756042480469,,,,,,,,,0.17489612102508545,0.3,-4.256815433502197,0.740818202495575,0.00032757715962361544,0.0548553466796875,232,-0.07722462713718414,0.0017008508,2.7779327999999997e-05,0.12397824,0.02684176026377827
,3833856,,,,,10821,-277.3330993652344,354,0.0,0.9541484773159027,117,352.9,,,,,,,,,,,,,
0.0,3840000,307.0,,,-266.79498291015625,,,,,,,,,0.12225711345672607,0.3,-4.256815433502197,0.740818202495575,0.0004621611878974363,0.0675811767578125,234,-0.07232019305229187,0.0022601176,2.7156735999999995e-05,0.12332288000000001,0.030997434514574707
0.0,3860000,216.5,,,-254.22512817382812,,,,,0.9288861930370331,,,,,,,,,,,,,,,
,3866624,,,,,10924,-275.97406005859375,353,0.0,0.7127768754959106,118,370.6,,,,,,,,,,,,,
0.0,3880000,319.3,,,-282.4569396972656,,,,,,,,,0.18320155143737793,0.3,-4.256815433502197,0.740818202495575,0.0007207357120933011,0.0489959716796875,236,-0.0784883126616478,0.0014856991,2.6534143999999994e-05,0.12266752,0.023109305766411126
,3899392,,,,,10998,-277.7834167480469,354,0.0,0.8255617618560791,119,356.67,,,,,,,,,,,,,
0.0,3900000,273.2,,,-273.8462829589844,,,,,,,,,0.13037711381912231,0.3,-4.256815433502197,0.740818202495575,0.0004409528337419033,0.06390380859375,238,-0.07498131692409515,0.0020680586,2.5911552000000007e-05,0.12201216000000001,0.02939280413556844
0.0,3920000,284.6,,,-271.4443359375,,,,,0.8116761744022369,,,,,,,,,,,,,,,
,3932160,,,,,11103,-271.72686767578125,354,0.0,0.7955064177513123,120,352.68,,,,,,,,,,,,,
0.0,3940000,270.4,,,-281.2043151855469,,,,,,,,,0.16827166080474854,0.3,-4.256815433502197,0.740818202495575,0.000728433980839327,0.044097900390625,240,-0.07722838222980499,0.0013355005,2.5288960000000005e-05,0.1213568,0.029199070297181606
0.0,3960000,253.0,,,-260.5684509277344,,,,,0.9570481777191162,,,,,,,,,,,,,,,
,3964928,,,,,11203,-278.767822265625,353,0.0,0.8952192664146423,121,374.02,,,,,,,,,,,,,
0.0,3980000,258.0,,,-250.9190216064453,,,,,,,,,0.14835363626480103,0.3,-4.256815433502197,0.740818202495575,0.0004026315436931327,0.0518341064453125,242,-0.0762605294585228,0.0015924638,2.4666368000000004e-05,0.12070144000000001,0.024054744164459407
,3997696,,,,,11275,-286.09161376953125,354,0.0,0.9789494752883912,122,367.09,,,,,,,,,,,,,
0.0,4000000,216.5,,,-247.98129272460938,,,,,,,,,0.137190043926239,0.3,-4.256815433502197,0.740818202495575,0.0005052470514783636,0.0572052001953125,244,-0.07874369621276855,0.0015442593,2.4043776000000003e-05,0.12004608,0.0248271954478696
0.0,4020000,233.7,,,-242.4247283935547,,,,,0.8012905895709992,,,,,,,,,,,,,,,
,4030464,,,,,11373,-272.16241455078125,354,0.0,0.9185118854045868,123,356.64,,,,,,,,,,,,,
0.0,4040000,270.6,,,-266.6001892089844,,,,,,,,,0.14515739679336548,0.3,-4.256815433502197,0.740818202495575,0.0005190838710404932,0.0709686279296875,246,-0.07650754600763321,0.0018068838,2.3421184e-05,0.11939072,0.02942273928783834
0.0,4060000,324.1,,,-279.5263977050781,,,,,0.703163743019104,,,,,,,,,,,,,,,
,4063232,,,,,11484,-289.4776611328125,353,0.0,0.8539342522621155,124,366.67,,,,,,,,,,,,,
0.0,4080000,276.0,,,-277.2397766113281,,,,,,,,,0.16019845008850098,0.3,-4.256815433502197,0.740818202495575,0.0007403944182442501,0.0791015625,248,-0.07617034018039703,0.0019164786,2.2798592e-05,0.11873536000000001,0.026172044221311808
,4096000,,,,,11553,-281.14971923828125,354,0.0,0.843102240562439,125,363.68,,,,,,,,,,,,,
0.0,4100000,224.0,,,-266.9119567871094,,,,,,,,,0.14442014694213867,0.3,-4.256815433502197,0.740818202495575,0.0012541319156298414,0.1000518798828125,250,-0.07854875177145004,0.0021835973,2.2176e-05,0.11808,0.023830850492231548
